material_id,pretty_formula,diel.poly_total,diel.poly_electronic
mp-626785,KHO,14.048046666666664,2.545341333333333
mp-573316,CsPt2Se3,11.986101999999969,9.123054999999963
mp-643033,KPH2SO3,6.646719999999999,2.671298333333333
mp-39144,SrLiPrTeO6,17.225651666666668,4.049931666666668
mp-1101793,YSeO3F,8.294530000000002,2.9774320000000003
mp-581024,CsK2Sb,19.58980533334187,7.640905666666669
mp-15079,Cs4KLiGa2F12,8.803262333333334,2.2121216666666697
mp-6655,Y2Be2SiO7,11.643529333333333,3.6151420000000005
mp-137,Ge,40.19195033333333,39.36988733333333
mp-770553,Li2AlCoO4,8.448227999999999,3.8041553333333327
mp-997024,CsAuO2,7.004591333333347,3.47236833333333
mp-1219591,RbCoNiF6,21.362167666667162,2.5819866666666695
mp-541899,CsCdBr3,18.543634666666822,3.2755753333333337
mp-553303,CsCu3O2,9.2439546198864,4.584509342351435
mp-17771,NaMg4(AsO4)3,8.26343433333333,3.1190549999999995
mp-30068,CIN,3.0546723333330434,2.76269966666665
mp-22356,In2HgS4,20.625506999999846,9.166847333333275
mp-541897,Rb2Cd(PSe3)2,11.778377666666662,5.0212293333333315
mp-861937,Ba2AsAu,38.27312666666668,20.124371
mp-12271,MgSeO3,10.470230333333332,3.802624
mp-555359,KMnF3,9.962185333170318,2.2322836666666324
mp-7770,Sr(ZnAs)2,24.16666666666676,15.046333333333399
mp-754815,YBr3,5.665666666666667,3.121333333333334
mp-4666,CdSiP2,13.475523666666666,10.787988333333333
mp-772290,LiAgO,8.196438369386968,5.387263332328877
mp-752397,Ba2SrI6,8.191152999999998,3.215688999999999
mp-755896,ZnCrO4,11.207593666666668,4.6034983333333335
mp-7233,La2SeO2,16.75892100278547,5.443463999999982
mp-781081,VOF3,6.361773333333333,2.9241853333333334
mp-10851,SiO2,4.521753333333936,2.3523040000000077
mp-867335,K2SbAu,14.293842666666663,7.638665999999998
mp-7907,Al2ZnSe4,9.177777333333333,6.276062
mp-11714,SiC,10.524085666666757,7.123320666666668
mp-554769,MoSBr,8.934922999999985,8.333492999999985
mp-760364,Li2NbFe3O8,26.05046233333333,4.924049999999998
mp-995226,H2CO,3.1700613333333334,2.2288523333333337
mp-2286,Li2Se,7.843666666693514,4.325000000000078
mp-32959,H2O,3.874392333333333,2.374758
mp-1104062,Sr(GaSe2)2,11.262819666666667,6.323588666666666
mp-554553,Ho3CuSnS7,17.00260899998065,7.947782666666672
mp-569525,NaLi5N2,13.501216333333332,6.984728666666666
mp-558502,FeTeO3F,13.567663000000001,4.744063000000001
mp-1193319,Rb3SbS3,10.118063999999999,3.574632999999999
mp-9397,HfTlCuSe3,82.69089733333333,11.509393666666666
mp-23934,PH6NO4,5.499316333333333,2.200915
mp-971,K2O,9.241000000258403,3.182000000000004
mp-761872,Na2Sn2O3,18.84252066666667,6.404976000000002
mp-568208,IrCl3,5.182666670223097,4.768666667376398
mp-1228129,Ba4InSbO8,21.577928000000004,4.320314666666667
mp-12829,LiCaGaF6,6.967909000000101,2.140884000000089
mp-23501,FeBiO3,41.70737099994278,7.22666200000004
mp-1029536,MgZrN2,24.668367333333332,6.981675666666667
mp-2352,Na2O,7.5699999993974165,3.2719999995167632
mp-19334,Na4WO5,13.722036333333335,3.2876773333333333
mp-4632,Sr3(PO4)2,20.86154300000005,3.102330000000027
mp-554894,MgTlP(H6O5)2,12.264671666666667,2.6106130000000003
mp-1113578,Cs2AgAsBr6,19.39662766666658,5.90345499999993
mp-8891,K2Zr(BO3)2,10.143242999999979,3.2077726666666706
mp-557631,AgAs(XeF5)2,13.05188033333333,3.7143896666666674
mp-754406,Li2CuPO4,7.460382666666668,3.191027333333333
mp-8190,Tl2SiS3,17.74596166666667,5.702545333333333
mp-2706,SnF4,8.021673509739923,2.3843351120521987
mp-861979,Ir2S3,20.24699999994018,19.16966666671784
mp-1105535,Ba2P7Br,13.664044666666669,6.491122333333334
mp-30953,GaBr3,3.367913333333334,2.561834666666667
mp-558219,SrLi(BS2)3,7.552459,4.239377666666667
mp-7848,AlPO4,3.772164333333334,2.1362579999999998
mp-5394,LaSF,18.81816333333333,5.552462666666666
mp-8622,Rb2PtSe2,10.153248333308937,5.8769053333333146
mp-8812,Rb2GeF6,5.9827716666661575,1.9469810000000072
mp-504769,N2O5,4.016333333333485,3.0333333333334607
mp-17129,Sr3(AlN2)2,19.486983,5.547391333333333
mp-634,HgS,11.96314366663851,6.508500666666677
mp-7657,K3SiTe3,9.617366666666667,4.817519
mp-778554,Li2MnF4,7.3103529004634025,2.104340180970695
mp-567636,VFeSb,59.7313296666667,31.58696800000004
mp-771952,FeCo3(PO4)4,15.366941666666667,5.8098106666666665
mvc-16450,CaSnF4,54.966436682861854,3.0044979530258615
mp-9382,SrZrN2,29.040052666623648,11.489086666666653
mp-9636,CsSbF6,5.070494000275595,1.9989613333333198
mp-26181,LiFeP2O7,18.67024233333333,3.4850336666666664
mp-9203,Al6Cd4SO12,7.003836000000003,3.267143000000002
mp-1039,MgTe,8.000893333344036,5.4906656666666755
mp-3551,TbAgTe2,20.287429333333332,11.275751333333334
mp-13983,ZnPdF6,7.17243100000119,4.075778666666629
mp-13898,Cs2NaInF6,7.4309673333333714,2.288453666666666
mp-549737,Ba2Ca(BO3)2,13.030661002941562,3.374065667391442
mp-541629,BaGaF5,10.694590333333332,2.3708236666666664
mp-643009,SrMgH4,39.93090733333333,4.160964333333333
mp-30041,RbBiS2,42.01101933330936,7.451417999999962
mp-6783,NaLiSO4,6.587846333368319,2.2801936666666673
mp-23184,BCl3,2.1950000000039527,2.0313333333333397
mp-10402,TiTl2F6,42.081916666649214,3.0652600000000283
mp-6137,Mg4P6SN12,7.753998333333333,3.9010930000000026
mp-36577,Sr(AsS2)2,18.488667333333336,6.045051333333333
mp-8232,BaZrF6,11.822141333333278,2.5396393333333043
mp-3933,Mg2PN3,9.927684333333334,4.417706333333334
mp-830,GaN,10.97145633333333,6.074597999999997
mp-770219,NbAsO4,34.500048,5.655718
mp-18939,LiCo(CO)4,3.8791458169418593,2.5533543804246954
mp-10097,Na3Sr3GaAs4,17.511705666147073,8.857641333333328
mp-28479,Sc2CCl2,20.940507666660277,6.711843333333387
mp-4117,Li2Si2O5,5.132929999999969,2.494229666666651
mp-1220879,NaSbSe2,74.51827733333333,11.657421666666622
mp-1211726,K2Rb4Fe2O5,12.75716099999999,3.243237666666642
mp-578604,NaCrO2,9.28488300008714,4.2876209999999455
mp-1207618,YSeClO3,9.235774999999999,3.3510326666666663
mp-13947,Rb2HfF6,9.511921000002333,2.1194156666666975
mp-684816,K2NaNb(OF2)2,29.52135090420053,2.5485597465418794
mp-1536,KSb,12.815999999999997,8.628
mp-1219553,RbBH4,5.228874,2.2487459999999992
mp-561305,BaZnSiO4,10.556254000001672,3.1495136666666537
mp-3915,BaHgO2,8.381659000008312,3.5612306666666877
mp-771046,Mg(NO3)2,5.004852224313264,2.4472049048427693
mp-23425,Cs2PbCl6,9.885204000010665,2.945493000000011
mp-754665,Pb(BrO3)2,27.911709666666667,3.739464333333333
mp-1097065,Li2HfN2,32.41429266665168,7.083650666666675
mp-618991,Cu2S,19.136976666666666,13.054124333333332
mp-20282,CsPbF3,21.324333999981146,2.8862250000000516
mp-7650,RbScO2,20.918403333341217,4.048800666666637
mp-1115,PtSe2,15.999333333353576,15.281333333353556
mp-31455,VSbRu,55.750531000000024,32.122698000000014
mp-14416,Sm2Be2GeO7,12.683094666666664,3.8273733333333326
mp-18733,AlTl(MoO4)2,11.861275,3.3100743333333327
mp-761252,RbPH3O4F,6.211000000000001,2.198
mp-8276,Sr(ZnP)2,19.66966666663565,11.103333333333348
mp-13654,Y3Sb4Au3,35.26765166652902,27.056649333333315
mp-3395,SrSeO3,29.110293666666664,3.3913580000000003
mp-753960,Li2H2SeO5,4.412064,2.3524666666666665
mp-1540758,MgCoF6,8.600209333333423,3.4798243333334864
mp-9946,ZnS,9.32647133333265,5.887411666666691
mp-760276,Li5MnOF5,5.721113666657133,2.3950413333333516
mp-638731,LaCO3F,15.861443666666686,3.3004166666666843
mp-1029869,K15Mo7N19,14.541315666666668,5.161074
mp-556365,KCrF3,7.998448000075551,2.3841699999850103
mp-777422,DyHO2,13.792061666666664,3.6493509999999993
mp-1029679,BaGe7N10,12.195771333333333,5.088226333333333
mp-1103730,Na4Mg(GeSe3)2,12.563025999999999,5.707192666666665
mp-644264,Ca4Mg4Fe3H22,15.633602333333329,4.860597999999999
mp-1540429,LiBiO2,12.003357013434245,5.122564672945097
mp-31268,AlBiBr6,8.482999999999999,3.433333333333333
mp-7798,MgGeN2,9.38966,5.0265293333333325
mp-1226891,Cd3PI3,9.478464998536282,5.49765433333745
mp-34296,Zn(FeO2)2,15.546232999999994,5.580139666666665
mp-760137,Li7V(O2F)2,10.207268000000001,2.9894576666666666
mp-37839,Li7RuO6,13.979016000000001,4.703213666666667
mp-6233,NaSr3RuO6,17.02485800000006,5.0729330000000905
mp-996983,AgAuO2,14.243665333333334,10.223538666666668
mp-11677,Sr3(SiAs2)2,17.16499999993498,9.801999999987776
mp-10967,CdCu2GeSe4,21.995614333333332,18.685768999999997
mp-1206098,ZrMnF6,6.414996999999996,2.1304449999999986
mp-5238,GaCuS2,11.309319666666667,8.648207000000001
mp-5029,Ho2Cu2O5,14.618592333333332,5.536142333333333
mp-14588,Na2PtSe2,14.076416,7.480172333333333
mp-37449,Nd5AgS8,27.146932000000003,8.734115666666668
mp-555726,NaClO3,3.251523333333333,2.0014749999999997
mp-1190488,Al4CdO7,10.144908333333335,3.032928666666667
mp-1228823,AsIrS,19.478088999999997,15.719452999999996
mp-504276,FePO4,5.891408666666667,2.999608333333333
mp-754853,CaHfO3,31.84953066666667,4.359669333333334
mp-30034,MgBr2,5.915333333333336,3.0266666666666677
mp-1078965,Cs2Sb2Pd,15.072017,8.267654333333333
mp-768729,RbFeO2,11.000001333333335,3.689461
mp-39460,Ca5P3ClO12,11.975064333331133,2.9957863333333337
mp-8666,CsAgO,7.933664666666668,3.724052333333333
mp-29073,Nb2GeTe4,18.012,16.670333333333335
mp-555918,Hg2SeO3,12.887806666666668,4.391679333333333
mp-27173,P4Ru,21.50600000000001,17.445333333333338
mp-3606,MnSiN2,11.232632666666666,5.834453666666666
mp-10555,Ba2LiReN4,14.600079,5.328073666666666
mp-1006888,KYS2,12.490973333333365,4.790268999999985
mp-774243,LiCrSnO4,12.062722999999997,4.820912333333332
mp-540696,Ca3(SiAs2)2,17.608999999999998,10.89433333333333
mp-568400,Sc(AlC)3,57.99379500000186,11.540923333333332
mp-774702,Li3BiO4,18.59813,4.532851333333333
mp-24601,Al3Si2H3O10,7.779213666666668,2.934481666666667
mp-677103,RbHF2,6.730178333333334,1.925175
mvc-14232,MgNiF4,11.914203129170396,2.3874510958866844
mp-551740,Li4CO4,5.815174,2.3984696666666667
mp-29252,Sn2ClF3,76.5452161508117,3.8070523913447363
mp-763098,Li2MnF4,4.486789,1.9280663333333334
mp-1180133,NaCaH6Ir,9.082702000000005,3.8892600000000024
mp-757646,Li3Mn(PO4)2,17.880439666666664,4.607074666666667
mp-1102536,AlCuBr4,5.252280333333333,3.406717333333333
mp-867113,Ca2AsAu,66.63883999999995,38.483944999999956
mp-37207,Li5GaO4,8.603975440859708,3.0651483508892805
mp-1206444,Cs3IO,11.49419333333329,3.377896666666657
mp-1029595,Na3OsN2,11.760729333333336,4.954411333333334
mp-774666,Cr3Co(PO4)4,9.252046333333334,4.439946333333332
mp-1029404,KGe2N3,11.440889666666665,5.399429333333334
mp-39249,BaLaMgRuO6,28.804145666666667,6.232567333333333
mp-1029330,Hf2SeN2,23.410703999980825,9.612104333333264
mp-27149,CsCrF4,7.497320333333275,2.347334666666621
mp-8195,Ba2GeAs2,20.079487333333333,11.877695333333333
mp-9509,K2PAuS4,8.716697333333334,4.139464
mp-12159,Na2PO3F,7.682228666666667,2.206367666666667
mp-28110,Rb2PtI6,10.94771333333737,5.146616666666664
mp-23237,BiF3,41.19066666666666,3.5406666666666666
mp-1540546,RbPbF3,16.08370089504859,2.715248253970165
mp-27411,TlP5,36.553000000000004,10.781999999999998
mp-683875,TeS7Br2,4.124,3.389
mp-19886,ThSnPt,27.95222099999997,25.64858999999997
mp-17244,Ba2ZnGe2S6O,9.132415,4.734962666666665
mp-1190809,Li8TeN2,16.420168333333283,6.273109666666617
mp-12622,SrPdF4,6.445188999999967,2.773141666666632
mp-755038,Li5FeO3F2,10.258525,3.0880169999999993
mp-775758,Li2FeF5,14.458668333333334,2.134698333333333
mp-2979,ZnGeN2,10.950906333333334,6.018426666666667
mp-862787,AlInSe3,12.409301333330811,6.94176266666667
mp-554650,LaH6(ClO3)3,6.567281666661152,2.8644736666666843
mp-1246430,Zn3MoN4,15.422907,7.685364
mp-626755,SrH4O3,10.434528,2.7671213333333338
mp-769025,K2Mg2O3,7.7483966666666655,2.9846653333333335
mp-9791,Tl3AsS3,22.38421333364289,8.480083999999989
mp-558645,PBr3O,4.035285666666667,2.489825666666667
mp-1943,GaSe,8.608666666712079,6.490666666666875
mp-1188700,InAsH2O5,8.446245666666668,3.369115666666667
mp-1542014,La2MgNiO6,26.4078343333333,6.732059666666643
mp-17250,K3SbO3,8.149332,2.993960999999999
mp-3777,BaSiN2,16.120455333333332,5.3270133333333325
mp-4867,CaAl4O7,9.02110666666668,2.818390333333363
mp-353,Ag2O,7.351178333333331,6.749153999999997
mp-1211320,KRb2InF6,7.540855666666666,2.0556233333333336
mp-1214516,Ba3Nb2NiO9,43.26360033330604,5.23489633313941
mp-18921,NaCoO2,13.183399999994805,5.6559083333334215
mp-867645,Li2Mn2Si2O7,9.907300666666666,3.1318213333333333
mp-27714,H3OF,5.852666666666667,1.9266666666666665
mp-24034,K3AlH6,9.324994,3.0214910000000006
mp-8294,Cs2Li2TiO4,10.999622333333335,3.237454333333334
mp-850339,Li5CoOF5,5.176235000007126,2.335017999999984
mp-9672,K2NiP2,13.487561331221528,8.633255666666615
mp-27148,BeP2,10.090333336864047,9.871999999277653
mp-3647,LiGaS2,7.820224333333333,4.845899
mp-18726,CrNiO4,8.059250999709382,4.62169566659627
mp-2139,BaGe2,22.717,14.800666666666665
mp-756951,LiSbO3,9.894170227152403,3.4671668105016065
mp-780217,Li7CuO4,13.700216666666668,3.532536
mp-867153,Rb2MgP4(HO2)8,5.826350333333334,2.331410333333333
mp-642739,CsGeBr3,15.382081,4.477749
mp-3575,Ca3(BO3)2,11.65193400000013,3.1538666666667545
mp-767409,Li5SbS,15.934225729696697,6.60784901453367
mp-1106352,Na3MoCl6,5.900288333333445,2.8364190000003506
mp-9462,CsTeSe3,17.683072,8.721739000000001
mp-556742,GaS,7.547000000009882,5.403333333333336
mp-551816,YBi2IO4,26.761490666666486,6.537595666666658
mp-11019,GaCuO2,10.488496000011729,5.837560000000033
mp-560354,SbCl(OF3)2,6.347960993532947,2.2906220683627945
mp-20817,GePtSe,29.721197,23.47385
mp-13305,SmSnAu,25.54877433333333,24.925565000000002
mp-558078,Rb2NaFeF6,7.467922000000076,2.2235133333333454
mp-18789,TlCo(CO)4,12.254667333333332,3.202565
mp-6064,Sr3MgPtO6,13.369483333333394,4.475283333333365
mp-27851,Hg3(SeCl)2,24.375961666666672,5.632679999999997
mp-1025377,Cd(AgI2)2,6.843775999999998,4.492663999999999
mp-29364,Li5SbO5,11.801022000000003,3.2636220000000002
mp-559847,Ag5P(S2Cl)2,61.45975466666667,6.521868333333333
mp-557837,SiO2,4.1429999860855435,2.255333329590935
mp-14501,Ba(As3Pt2)2,30.98999999999999,25.16033333333479
mp-755205,Zr2N2O,46.69808460862092,9.246812891840957
mp-28189,FeSeCl7,7.017333333333336,3.5333333333333345
mp-756952,Li4MnF8,6.413434666666667,2.1950936666666667
mp-5450,K2ZrF6,9.365336333333367,2.299013666666678
mp-18860,Li2VSiO5,16.96914499999996,3.51017499999996
mp-28163,K2PdF4,6.088499999979718,2.2924406666666663
mp-753156,La2Th2O7,22.152957999999998,4.605481666666666
mp-540839,CsPbI3,14.650797666666667,4.432080666666667
mp-1539332,TiZnF6,8.988250999999988,2.57175000000001
mp-571648,Rb2MnCl6,7.281491000018722,3.240882666666677
mp-1079885,LiSbS2,75.47324833333334,10.419872666666668
mp-768573,Lu3AlO6,14.427210666666667,3.8608703333333327
mp-8484,ZnO2,10.795666666666667,4.181
mp-24537,FeH8(BrO2)2,4.963666666666666,2.671
mp-625051,NaHO,10.334588000012834,2.4453853333332964
mp-18779,Na2CrO4,10.25176566666667,2.8177299999999996
mp-1205641,Rb2P2Pt,13.672796333333315,7.048765666666658
mp-3448,KMgF3,6.928000000000001,2.0570000000000013
mp-20716,PbSeO3,31.75687866666667,4.580947666666667
mp-29605,SrPr2O4,32.35595433333334,4.448263333333333
mp-559864,InSb2S4Br,50.33281166666666,19.462190666666668
mp-28075,K2Ti2O5,11.38342433333333,3.550609
mp-561446,BaCa(GaO2)4,12.860582666666668,3.534003333333333
mp-7289,K2Te3,16.462731333333334,8.796858
mp-267,Te2Ru,28.99733333333333,20.930999999999997
mp-547244,SrBiClO2,18.932000302405957,4.064757668097154
mp-1209018,Sc2TlCu3S5,23.84882633333342,10.53252100000004
mp-556151,H9C3N3O2,4.117916666666666,2.3578663333333334
mp-1103520,Cs2SiS3,8.439705333333377,3.344100333333351
mp-989615,YWN3,15.605972666666666,7.038518999999998
mp-556786,LiCdPO4,9.245664333333334,3.03701
mp-541220,NaMg4V3O12,9.474739000000001,3.6554020000000005
mp-6356,Cd2GaAgS4,10.068807666666666,6.388866666666666
mp-754394,Mn3OF5,12.755348333333332,6.385318333333331
mp-8697,ScBO3,15.508322000001362,3.9037176666666453
mp-764949,MnF3,6.948710283529208,3.4960513982138814
mp-554646,TeS4(NCl)4,6.509739333327112,3.6090646666666673
mp-8543,Na3AlAs2,18.381254333333178,7.715122666666605
mp-1245429,MgZrN2,59.45281426639533,9.416768315287692
mp-34078,H3ClO,4.780303999999449,2.347537666666653
mp-707009,BH2OF3,3.5380000000000003,1.766333333333333
mp-1191240,Sr2ZnSi2O7,9.165678333333332,2.969474333333333
mp-672,CdS,9.982347333312777,6.074778000000042
mp-989191,SbOF,6.161623980076378,5.705045646743041
mp-22908,BiCl3,60.46,3.9293333333333336
mp-17012,Sr2VN3,19.91718733333333,6.80873
mp-560963,Rb2NaMoF6,7.881111666666512,2.180358333333294
mp-25886,CuPO4,58.16622156328449,27.514560044307768
mp-1541943,Zn(CuO2)2,12.713408333333382,9.271554333333365
mp-14243,Cd3TeO6,28.581697000000002,5.271906666666666
mp-504422,H7NO6,5.0188576666666656,2.1728406666666666
mp-14495,Li6ZnO4,8.872320666666665,3.186181333333332
mp-9297,Ba(AuO2)2,10.85442300000002,6.415644333333336
mp-9783,Ba3(AsO4)2,31.11479300000001,3.467718666666683
mp-765593,LiFePO4,10.498123,3.358673666666667
mp-1272954,Ca2MnWO6,19.031939822283395,4.551741317594227
mp-5967,TiCoSb,31.642832666666653,20.46137399999998
mp-761572,Li2TiCoO4,14.337925666666663,5.934793999999999
mp-1219758,Rb2CrBrCl3,13.94368600926613,9.465712011550862
mp-754596,RbGaO2,4.660134333333331,3.0913089999999976
mp-20731,In2HgSe4,14.087717,8.670256
mp-23704,NaAlH4,9.417826666666668,3.2177580000000003
mp-676284,YAgSe2,23.627006519381297,9.449099483703975
mp-8235,K2SiP2,10.2693883321964,5.466706333333312
mp-12263,LiAuF4,4.678338000000001,2.534319666666667
mp-550320,Li4CO4,7.677890306527938,2.668843000111908
mp-22661,InAg(PS3)2,10.617769999999945,5.500936666666636
mp-1025201,Rb2PdCl4,5.197247333333332,2.5760056666666657
mp-2691,CdSe,12.591113333333332,8.614419
mp-22936,Ca2NCl,14.075004998573897,4.604646666666529
mp-28683,Ta(ICl)2,6.3813916666814725,4.309094999999983
mp-1217925,TaNb(Cu3S4)2,6.436662000000001,6.144793666666668
mp-765579,Li3FePO5,6.690587666666666,2.8456376666666667
mp-11583,Zr2SN2,24.4717690000292,9.539793666666727
mp-19202,MgCr2O4,9.147447349066063,4.435437683289744
mp-16787,K2V3O8,11.739208333333336,3.395356666666667
mp-28602,Na3ClO,9.718909666666669,2.8823280000000007
mp-504723,Ba2NiWO6,20.385983333295908,4.766412666658429
mp-3775,Na2SiF6,5.108116999999966,1.7828716666666466
mp-755434,Li2MnF4,9.089666666666668,2.1206666666666667
mp-30192,Pr4Se3O4,21.949718999999998,7.482438999999999
mp-28987,NaPt2Se3,16.044603000000013,12.080409333333337
mp-555911,TlAsF6,11.891327999889638,2.323716999999983
mp-27193,RbIO3,8.251416333328077,3.3864293333333357
mp-7118,Rb4SnO4,9.108395666666667,2.960146999999999
mp-763588,LiFe(CO3)2,13.645954666666666,3.104967
mp-706983,K3HPtS2(ClO3)2,5.680185333333333,2.690009
mp-754676,LiMnF3,7.897991999997686,2.287271666666653
mp-1103228,BiIrSe,33.670877999999995,25.232520999999995
mp-555218,Ba4Br6O,9.197289333332643,3.4166369999999997
mp-552588,LiNbO3,10.68574466667013,6.76802233333336
mp-7940,KNbSe2,13.244666666667527,11.615333333334128
mp-1104183,Mn(BiSe2)2,60.08838200000005,17.919395666666688
mp-1101301,TeO3,6.676522000000001,3.392856666666667
mp-3748,AlCuO2,9.59841133334428,5.564980000000001
mp-12364,BaCu2SnSe4,15.738333333593024,11.047999999988951
mp-1104293,K2AgF4,6.154818,2.4292336666666667
mp-756490,Li6MnS4,7.957000053977906,4.315666669637001
mp-4468,CuSbS2,26.504405999999992,13.924892999999997
mp-14568,BaMgF4,26.30058899999999,2.2947516666666665
mp-24292,Sr2H6Ru,10.951324999999999,4.286176000000004
mp-625837,Be(HO)2,5.398433666666667,2.650243333333333
mp-1192816,Cs3SbSe3,10.24246,3.8386769999999992
mp-1029857,Rb3W2N5,11.986323666666669,5.047025666666666
mp-1017534,ZnCdSe2,11.378720666666666,7.592924666666666
mp-5001,Li3BN2,10.205479,3.77224
mp-779511,Ba2MgO3,20.066106821173623,4.015006190880972
mp-10776,K2Sn(AsS3)2,12.25750033333329,6.0972033333333115
mp-505633,Cs2Zn3S4,10.505156432270883,4.59313161183524
mp-1572,GaSe,8.658448333290696,6.494420999999982
mp-774192,Li2VO3,22.177397333333342,4.924246000000002
mp-850916,LiCoOF2,26.612348999999995,5.940328333333333
mp-733610,H7C3N3O5,5.068666666666666,2.4606666666666666
mp-559240,Li2MnSiO4,7.043119,3.1847386666666666
mp-505034,Cs2MnS2,9.817399110427376,4.189701596856266
mp-551092,KLiZnO2,11.11493369986031,3.446599340239486
mp-11006,BaPS3,9.253957,4.642909
mp-27770,RhCl3,5.442666666699883,4.915333333366995
mp-676274,Tl9SbSe6,40.739602746435914,17.04500183562583
mp-9064,RbTe,6.91182233333415,4.245015333333321
mp-696396,NaHCO3,5.615486000000001,2.2590190000000003
mp-22955,LiIO3,8.008540333331931,3.600318000000002
mp-11737,Li4SiO4,7.934899000000002,2.723352333333334
mp-7885,AlAgS2,33.61016499993536,7.6694313333333115
mp-530399,LiAl5O8,8.904679333333334,3.1604639999999997
mp-1595,Nb2O5,22.50800000029609,5.217333333336049
mp-626566,Ti3H2O7,33.26622100000001,4.593184333333334
mp-30905,Ba3(BN2)2,18.252048666666667,4.522420333333333
mp-10489,Cs2Ti(CuSe2)2,9.188709666666668,5.833862666666668
mp-1539038,AlTl2F5,24.771872970234636,2.638660239587009
mp-985829,HfS2,26.671062666666668,6.805299666666708
mp-5259,RbAlF4,7.273333333333331,2.042666666666666
mp-560527,SiO2,3.369666666672146,1.9543333333358515
mp-752415,NbO2F,15.711146666666666,5.745269333333333
mp-12011,KTbGeS4,11.142868000000002,4.700119666666667
mp-28406,SCl2O,3.050666666666667,2.3619999999999997
mp-5515,Li7MnN4,13.49599966666667,6.617517333333335
mp-997052,RbAgO2,7.03758999999999,3.965741999999992
mp-23210,MgCl2,5.061384666663811,2.585212000000023
mp-1029932,LiVN2,20.141413333333336,9.716212333333333
mp-753141,Li5Cr2O8,8.352979666666668,3.503639666666667
mp-754401,Al2O3,7.760309666666667,2.626566666666667
mp-9145,Rb2SnSe3,8.862779333333334,4.125243
mp-358,HgTe,40.89391733358494,15.308951999999977
mp-571642,CaCl2,7.136333333333333,2.7866666666666666
mp-9573,NaBeAs,12.611181666667022,8.228907000000001
mp-1542939,BaMo(PO4)2,12.495655333333334,3.327562999999999
mp-9127,Ba(SbO3)2,9.935126333332136,3.445353000000017
mp-774797,Li2Ti3ZnO8,41.161950999999995,5.000512999999999
mp-556605,ZrO2,27.806076,5.594581333333334
mp-1029656,Na6WN4,12.983069333333333,4.383285666666667
mp-555166,BaAg2SnS4,13.274038333333332,6.640396666666665
mp-1019791,K2Zn(PO3)4,8.974489333333333,2.5065136666666668
mp-9361,RbLaS2,13.279921666638563,4.607170999999996
mp-1228131,Ba4Nb2WO12,73.69325933333324,4.942679333333249
mp-554885,Ba3Si6N4O9,9.361859333333898,3.2737456666666715
mp-1078677,Sr2H6Os,10.681768999999994,4.254541999999995
mp-4035,RbReO4,5.385173999999971,2.540192666666664
mp-40186,LiCaPrTeO6,17.142266333333335,3.9335356666666663
mp-779457,Ge2N2O,9.672084333333336,4.503046
mp-28128,SCl2,3.699,2.705
mp-13031,MgSe,7.251719000000011,4.653836000000008
mp-540783,OsO4,2.569456575639422,2.4060722604953693
mp-28512,Ba(ClO3)2,7.558742666666643,2.5610823333333137
mp-757971,Li7Cr2O8,11.008474333333334,3.846223333333333
mp-29234,InTeI,10.18425,5.74143
mp-625113,H8PtO6,9.371707666666667,4.027344666666668
mp-623024,TiCdF6,7.520502999999999,2.4649846666666506
mp-1020181,Na2ZnB6O11,6.596251333333334,2.561259666666667
mp-1029474,Ca7SiN6,19.020833999999997,6.025007666666666
mp-27539,La2ReO5,22.532155000000017,5.417724000000038
mp-675511,Sm2PbS4,41.093988,9.73647466666667
mp-542613,GeS2,6.922617989630584,4.68282935273118
mp-1569,Be2C,14.922333333410108,6.999000000000184
mp-546989,V2MoO8,46.133841,5.797718666666666
mp-568987,Na2BeH4,26.411915333333337,2.6877026666666666
mp-9712,Ba3BPO3,17.329361333333342,5.109718000000009
mp-626417,CsH3O2,6.167858,2.684794
mp-6984,K2SiAs2,11.178627998135148,6.377824666666644
mp-7617,Rb3YF6,13.281042624518092,1.9289213333333395
mp-7427,Ba(ZnAs)2,30.228999999999996,17.575
mp-4223,Na3PO4,7.469960333333332,2.3511146666666662
mp-20727,Sb2PbO6,17.163195666659067,4.44668933333334
mp-867336,K2SrCdSb2,18.011751333333333,10.661370666666668
mp-561349,RbVPO5,6.00833,2.729696666666667
mp-772778,KHfPCO7,6.312113666666666,2.4087243333333332
mp-643257,K2H4Pd,6.089795333333334,2.809935999999999
mp-560829,Na2BeSiO4,9.856820333333333,2.720872
mp-760403,CaCd3O4,20.012516000000005,6.067897666666668
mp-774191,Fe3OF7,7.1231233333319866,2.7555600000000005
mp-17862,Ag3Ge5P6,19.516084331410397,17.136348333333384
mp-675180,ErCuSe2,17.852522666753536,10.149679999999966
mp-1221102,NaBiTe2,46.662955000000004,13.180215000000004
mp-571093,BaAlSiH,20.11814866664031,14.361360000000028
mp-23963,HIO3,8.733453666666668,3.8993679999999995
mp-626750,SrH4O3,8.918264,2.583804666666667
mp-1008223,CaSe,6.427903666666661,3.8705289999999946
mp-554012,SClO2F,2.7906666666666666,2.0613333333333332
mp-1999,Sb2O3,8.415999999063663,4.2466666666620085
mp-974650,Re2S2O13,10.449252333333332,3.3954953333333333
mp-23492,Si(Bi3O5)4,40.203603333341896,6.213837333333355
mp-763481,Nb2CoO6,92.85693366666669,7.755739999999997
mp-18946,VBO3,9.619767333345713,4.595759333333356
mp-570300,MnTlCl3,19.151024666666668,4.075234666666667
